paper_id,title,year,venue,authors,dblp_url,doi
neurips_2015_0069,Probability Matching via Deterministic Neural Networks.,2015,NeurIPS,Milad Kharratzadeh; Thomas R. Shultz,https://dblp.org/rec/conf/nips/KharratzadehS15,
neurips_2015_0071,Relational Knowledge Extraction from Neural Networks.,2015,NeurIPS,Manoel Vitor Macedo Frana; Artur S. d'Avila Garcez; Gerson Zaverucha,https://dblp.org/rec/conf/nips/FrancaGZ15,
neurips_2015_0072,Rethinking LDA: Moment Matching for Discrete ICA.,2015,NeurIPS,Anastasia Podosinnikova; Francis R. Bach; Simon Lacoste-Julien,https://dblp.org/rec/conf/nips/PodosinnikovaBL15,
neurips_2015_0081,Stochastic Expectation Propagation.,2015,NeurIPS,Yingzhen Li; Jos Miguel Hernndez-Lobato; Richard E. Turner,https://dblp.org/rec/conf/nips/LiHT15,
neurips_2015_0082,Streaming Min-max Hypergraph Partitioning.,2015,NeurIPS,Dan Alistarh; Jennifer Iglesias; Milan Vojnovic,https://dblp.org/rec/conf/nips/AlistarhIV15,
neurips_2015_0085,SubmodBoxes: Near-Optimal Search for a Set of Diverse Object Proposals.,2015,NeurIPS,Qing Sun 0001; Dhruv Batra,https://dblp.org/rec/conf/nips/SunB15,
neurips_2015_0086,Submodular Hamming Metrics.,2015,NeurIPS,Jennifer Gillenwater; Rishabh K. Iyer; Bethany Lusch; Rahul Kidambi; Jeff A. Bilmes,https://dblp.org/rec/conf/nips/GillenwaterILKB15,
neurips_2015_0090,Taming the Wild: A Unified Analysis of Hogwild-Style Algorithms.,2015,NeurIPS,Christopher De Sa; Ce Zhang 0001; Kunle Olukotun; Christopher R,https://dblp.org/rec/conf/nips/SaZORR15,
neurips_2015_0093,Tree-Structured Composition in Neural Networks without Tree-Structured Architectures.,2015,NeurIPS,Samuel R. Bowman; Christopher D. Manning; Christopher Potts,https://dblp.org/rec/conf/nips/BowmanMP15,
neurips_2015_0094,Where are they looking?,2015,NeurIPS,Adri Recasens; Aditya Khosla; Carl Vondrick; Antonio Torralba 0001,https://dblp.org/rec/conf/nips/RecasensKVT15,
neurips_2016_0001,"""Congruent"" and ""Opposite"" Neurons: Sisters for Multisensory Integration and Segregation.",2016,NeurIPS,Wenhao Zhang 0002; He Wang 0004; K. Y. Michael Wong; Si Wu 0001,https://dblp.org/rec/conf/nips/ZhangWWW16,
neurips_2016_0004,A Multi-Batch L-BFGS Method for Machine Learning.,2016,NeurIPS,Albert S. Berahas; Jorge Nocedal; Martin Takc 0001,https://dblp.org/rec/conf/nips/BerahasNT16,
neurips_2016_0010,Active Learning from Imperfect Labelers.,2016,NeurIPS,Songbai Yan; Kamalika Chaudhuri; Tara Javidi,https://dblp.org/rec/conf/nips/YanCJ16,
neurips_2016_0012,Adaptive Smoothed Online Multi-Task Learning.,2016,NeurIPS,Keerthiram Murugesan; Hanxiao Liu; Jaime G. Carbonell; Yiming Yang 0002,https://dblp.org/rec/conf/nips/MurugesanLCY16,
neurips_2016_0018,Average-case hardness of RIP certification.,2016,NeurIPS,Tengyao Wang; Quentin Berthet; Yaniv Plan,https://dblp.org/rec/conf/nips/WangBP16,
neurips_2016_0021,Budgeted stream-based active learning via adaptive submodular maximization.,2016,NeurIPS,Kaito Fujii; Hisashi Kashima,https://dblp.org/rec/conf/nips/FujiiK16,
neurips_2016_0023,CNNpack: Packing Convolutional Neural Networks in the Frequency Domain.,2016,NeurIPS,Yunhe Wang 0001; Chang Xu 0002; Shan You; Dacheng Tao; Chao Xu 0006,https://dblp.org/rec/conf/nips/WangXYT016,
neurips_2016_0029,Computing and maximizing influence in linear threshold and triggering models.,2016,NeurIPS,Justin T. Khim; Varun S. Jog; Po-Ling Loh,https://dblp.org/rec/conf/nips/KhimJL16,
neurips_2016_0030,Convolutional Neural Fabrics.,2016,NeurIPS,Shreyas Saxena; Jakob Verbeek,https://dblp.org/rec/conf/nips/SaxenaV16,
neurips_2016_0031,Coordinate-wise Power Method.,2016,NeurIPS,Qi Lei; Kai Zhong; Inderjit S. Dhillon,https://dblp.org/rec/conf/nips/LeiZD16,
neurips_2016_0032,Cyclades: Conflict-free Asynchronous Machine Learning.,2016,NeurIPS,,https://dblp.org/rec/conf/nips/X16,
neurips_2016_0033,Deep Learning without Poor Local Minima.,2016,NeurIPS,Kenji Kawaguchi,https://dblp.org/rec/conf/nips/Kawaguchi16,
neurips_2016_0034,Dense Associative Memory for Pattern Recognition.,2016,NeurIPS,Dmitry Krotov; John J. Hopfield,https://dblp.org/rec/conf/nips/KrotovH16,
neurips_2016_0038,Discriminative Gaifman Models.,2016,NeurIPS,Mathias Niepert,https://dblp.org/rec/conf/nips/Niepert16,
neurips_2016_0042,Efficient Neural Codes under Metabolic Constraints.,2016,NeurIPS,Zhuo Wang; Xue-Xin Wei; Alan A. Stocker; Daniel D. Lee,https://dblp.org/rec/conf/nips/WangWSL16,
neurips_2016_0043,Exact Recovery of Hard Thresholding Pursuit.,2016,NeurIPS,Xiao-Tong Yuan; Ping Li 0001; Tong Zhang 0001,https://dblp.org/rec/conf/nips/YuanLZ16,
neurips_2016_0044,FPNN: Field Probing Neural Networks for 3D Data.,2016,NeurIPS,Yangyan Li; Sren Pirk; Hao Su 0001; Charles Ruizhongtai Qi; Leonidas J. Guibas,https://dblp.org/rec/conf/nips/LiPSQG16,
neurips_2016_0047,Fast and Provably Good Seedings for k-Means.,2016,NeurIPS,Olivier Bachem; Mario Lucic; Seyed Hamed Hassani; Andreas Krause 0001,https://dblp.org/rec/conf/nips/BachemLH016,
neurips_2016_0048,Fast recovery from a union of subspaces.,2016,NeurIPS,Chinmay Hegde; Piotr Indyk; Ludwig Schmidt,https://dblp.org/rec/conf/nips/HegdeIS16,
neurips_2016_0049,Finite-Sample Analysis of Fixed-k Nearest Neighbor Density Functional Estimators.,2016,NeurIPS,Shashank Singh 0005; Barnabs Pczos,https://dblp.org/rec/conf/nips/SinghP16,
neurips_2016_0050,Flexible Models for Microclustering with Application to Entity Resolution.,2016,NeurIPS,Brenda Betancourt; Giacomo Zanella; Jeffrey W. Miller; Hanna M. Wallach; Abbas Zaidi; Beka Steorts,https://dblp.org/rec/conf/nips/BetancourtZMWZS16,
neurips_2016_0051,Graphical Time Warping for Joint Alignment of Multiple Curves.,2016,NeurIPS,Yizhi Wang; David J. Miller 0001; Kira Poskanzer; Yue Wang 0021; Lin Tian; Guoqiang Yu,https://dblp.org/rec/conf/nips/Wang0PWTY16,
neurips_2016_0052,Hindsight Bias Impedes Learning.,2016,NeurIPS,Shaudi Mahdavi; M. Amin Rahimian,https://dblp.org/rec/conf/nips/MahdaviR16,
neurips_2016_0053,Improved Dropout for Shallow and Deep Learning.,2016,NeurIPS,Zhe Li 0008; Boqing Gong; Tianbao Yang,https://dblp.org/rec/conf/nips/LiGY16,
neurips_2016_0055,Improving PAC Exploration Using the Median Of Means.,2016,NeurIPS,Jason Pazis; Ronald Parr; Jonathan P. How,https://dblp.org/rec/conf/nips/PazisPH16,
neurips_2016_0061,Launch and Iterate: Reducing Prediction Churn.,2016,NeurIPS,Mahdi Milani Fard; Quentin Cormier; Kevin Robert Canini; Maya R. Gupta,https://dblp.org/rec/conf/nips/FardCCG16,
neurips_2016_0063,Learning HMMs with Nonparametric Emissions via Spectral Decompositions of Continuous Matrices.,2016,NeurIPS,Kirthevasan Kandasamy; Maruan Al-Shedivat; Eric P. Xing,https://dblp.org/rec/conf/nips/KandasamyAX16,
neurips_2016_0064,Learning Infinite RBMs with Frank-Wolfe.,2016,NeurIPS,Wei Ping; Qiang Liu 0001; Alexander Ihler,https://dblp.org/rec/conf/nips/PingLI16,
neurips_2016_0067,Learning shape correspondence with anisotropic convolutional neural networks.,2016,NeurIPS,Davide Boscaini; Jonathan Masci; Emanuele Rodol; Michael M. Bronstein,https://dblp.org/rec/conf/nips/BoscainiMRB16,
neurips_2016_0070,Learning values across many orders of magnitude.,2016,NeurIPS,Hado van Hasselt; Arthur Guez; Matteo Hessel; Volodymyr Mnih; David Silver 0001,https://dblp.org/rec/conf/nips/HasseltGHMS16,
neurips_2016_0072,Local Maxima in the Likelihood of Gaussian Mixture Models: Structural Results and Algorithmic Consequences.,2016,NeurIPS,Chi Jin 0001; Yuchen Zhang 0002; Sivaraman Balakrishnan; Martin J. Wainwright; Michael I. Jordan,https://dblp.org/rec/conf/nips/JinZBWJ16,
neurips_2016_0073,MS MARCO: A Human Generated MAchine Reading COmprehension Dataset.,2016,NeurIPS,Tri Nguyen; Mir Rosenberg; Xia Song; Jianfeng Gao 0001; Saurabh Tiwary; Rangan Majumder; Li Deng 0001,https://dblp.org/rec/conf/nips/NguyenRSGTMD16,
neurips_2016_0075,Maximal Sparsity with Deep Networks?,2016,NeurIPS,Bo Xin; Yizhou Wang 0001; Wen Gao 0001; David P. Wipf; Baoyuan Wang,https://dblp.org/rec/conf/nips/XinW0WW16,
neurips_2016_0077,Memory-Efficient Backpropagation Through Time.,2016,NeurIPS,Audrunas Gruslys; Rmi Munos; Ivo Danihelka; Marc Lanctot; Alex Graves,https://dblp.org/rec/conf/nips/GruslysMDLG16,
neurips_2016_0078,Minimizing Quadratic Functions in Constant Time.,2016,NeurIPS,Kohei Hayashi; Yuichi Yoshida,https://dblp.org/rec/conf/nips/HayashiY16,
neurips_2016_0080,Mixed vine copulas as joint models of spike counts and local field potentials.,2016,NeurIPS,Arno Onken; Stefano Panzeri,https://dblp.org/rec/conf/nips/OnkenP16,
neurips_2016_0081,Multistage Campaigning in Social Networks.,2016,NeurIPS,Mehrdad Farajtabar; Xiaojing Ye; Sahar Harati; Le Song; Hongyuan Zha,https://dblp.org/rec/conf/nips/FarajtabarYHSZ16,
neurips_2016_0082,Multivariate tests of association based on univariate tests.,2016,NeurIPS,Ruth Heller; Yair Heller,https://dblp.org/rec/conf/nips/HellerH16,
neurips_2016_0086,Observational-Interventional Priors for Dose-Response Learning.,2016,NeurIPS,Ricardo Silva 0001,https://dblp.org/rec/conf/nips/Silva16,
neurips_2016_0088,Only H is left: Near-tight Episodic PAC RL.,2016,NeurIPS,,https://dblp.org/rec/conf/nips/X16b,
neurips_2016_0094,Performance of Kullback-Leibler Based Expert Opinion Pooling for Unlikely Events.,2016,NeurIPS,Vladimra Seckrov,https://dblp.org/rec/conf/nips/Seckarova16,
neurips_2016_0098,Review Networks for Caption Generation.,2016,NeurIPS,Zhilin Yang 0001; Ye Yuan; Yuexin Wu; William W. Cohen; Ruslan Salakhutdinov,https://dblp.org/rec/conf/nips/YangYWCS16,
neurips_2016_0106,Sorting out typicality with the inverse moment matrix SOS polynomial.,2016,NeurIPS,Edouard Pauwels; Jean B. Lasserre,https://dblp.org/rec/conf/nips/PauwelsL16,
neurips_2016_0111,Synthesis of MCMC and Belief Propagation.,2016,NeurIPS,Sungsoo Ahn; Michael Chertkov; Jinwoo Shin,https://dblp.org/rec/conf/nips/AhnCS16,
neurips_2016_0112,Tensor Switching Networks.,2016,NeurIPS,Chuan-Yung Tsai; Andrew M. Saxe; David D. Cox,https://dblp.org/rec/conf/nips/TsaiSC16,
neurips_2016_0116,The Product Cut.,2016,NeurIPS,Thomas Laurent 0001; James H. von Brecht; Xavier Bresson; Arthur Szlam,https://dblp.org/rec/conf/nips/0001BBS16,
neurips_2016_0120,"Total Variation Classes Beyond 1d: Minimax Rates, and the Limitations of Linear Smoothers.",2016,NeurIPS,Veeranjaneyulu Sadhanala; Yu-Xiang Wang 0003; Ryan J. Tibshirani,https://dblp.org/rec/conf/nips/SadhanalaWT16,
neurips_2016_0121,Toward Deeper Understanding of Neural Networks: The Power of Initialization and a Dual View on Expressivity.,2016,NeurIPS,Amit Daniely; Roy Frostig; Yoram Singer,https://dblp.org/rec/conf/nips/DanielyFS16,
neurips_2016_0125,Variable Binding through Assemblies in Spiking Neural Networks.,2016,NeurIPS,Robert Legenstein; Christos H. Papadimitriou; Santosh S. Vempala; Wolfgang Maass 0001,https://dblp.org/rec/conf/nips/LegensteinPVM16,
neurips_2016_0128,Weight Normalization: A Simple Reparameterization to Accelerate Training of Deep Neural Networks.,2016,NeurIPS,Tim Salimans; Diederik P. Kingma,https://dblp.org/rec/conf/nips/SalimansK16,
neurips_2017_0004,Accelerated consensus via Min-Sum Splitting.,2017,NeurIPS,Patrick Rebeschini; Sekhar Tatikonda,https://dblp.org/rec/conf/nips/RebeschiniT17,
neurips_2017_0007,An Empirical Bayes Approach to Optimizing Machine Learning Algorithms.,2017,NeurIPS,James McInerney,https://dblp.org/rec/conf/nips/McInerney17,
neurips_2017_0009,An Error Detection and Correction Framework for Connectomics.,2017,NeurIPS,Jonathan Zung; Ignacio Tartavull; Kisuk Lee; H. Sebastian Seung,https://dblp.org/rec/conf/nips/ZungTLS17,
neurips_2017_0011,Asynchronous Coordinate Descent under More Realistic Assumptions.,2017,NeurIPS,Tao Sun 0005; Robert Hannah; Wotao Yin,https://dblp.org/rec/conf/nips/SunHY17,
neurips_2017_0017,Concrete Dropout.,2017,NeurIPS,Yarin Gal; Jiri Hron; Alex Kendall,https://dblp.org/rec/conf/nips/GalHK17,
neurips_2017_0028,Diving into the shallows: a computational perspective on large-scale shallow learning.,2017,NeurIPS,Siyuan Ma; Mikhail Belkin,https://dblp.org/rec/conf/nips/MaB17,
neurips_2017_0029,Dual Path Networks.,2017,NeurIPS,Yunpeng Chen; Jianan Li 0001; Huaxin Xiao; Xiaojie Jin 0004; Shuicheng Yan; Jiashi Feng,https://dblp.org/rec/conf/nips/ChenLXJYF17,
neurips_2017_0032,Dynamic Revenue Sharing.,2017,NeurIPS,Santiago R. Balseiro; Max Lin; Vahab S. Mirrokni; Renato Paes Leme; Song Zuo,https://dblp.org/rec/conf/nips/BalseiroLMLZ17,
neurips_2017_0037,"Fast, Sample-Efficient Algorithms for Structured Phase Retrieval.",2017,NeurIPS,Gauri Jagatap; Chinmay Hegde,https://dblp.org/rec/conf/nips/JagatapH17,
neurips_2017_0038,Few-Shot Learning Through an Information Retrieval Lens.,2017,NeurIPS,Eleni Triantafillou; Richard S. Zemel; Raquel Urtasun,https://dblp.org/rec/conf/nips/TriantafillouZU17,
neurips_2017_0041,Flexpoint: An Adaptive Numerical Format for Efficient Training of Deep Neural Networks.,2017,NeurIPS,Urs Kster; Tristan Webb; Xin Wang; Marcel Nassar; Arjun K. Bansal; William Constable; Oguz Elibol; Stewart Hall; Luke Hornof; Amir Khosrowshahi; Carey Kloss; Ruby J. Pai; Naveen Rao,https://dblp.org/rec/conf/nips/KosterWWNBCEHHK17,
neurips_2017_0047,Gradient Methods for Submodular Maximization.,2017,NeurIPS,S. Hamed Hassani; Mahdi Soltanolkotabi; Amin Karbasi,https://dblp.org/rec/conf/nips/HassaniSK17,
neurips_2017_0049,Hierarchical Methods of Moments.,2017,NeurIPS,Matteo Ruffini; Guillaume Rabusseau; Borja Balle,https://dblp.org/rec/conf/nips/RuffiniRB17,
neurips_2017_0051,Higher-Order Total Variation Classes on Grids: Minimax Theory and Trend Filtering Methods.,2017,NeurIPS,Veeranjaneyulu Sadhanala; Yu-Xiang Wang 0003; James Sharpnack; Ryan J. Tibshirani,https://dblp.org/rec/conf/nips/SadhanalaWST17,
neurips_2017_0063,Inverse Reward Design.,2017,NeurIPS,Dylan Hadfield-Menell; Smitha Milli; Pieter Abbeel; Stuart J. Russell; Anca D. Dragan,https://dblp.org/rec/conf/nips/Hadfield-Menell17,
neurips_2017_0066,Learning Koopman Invariant Subspaces for Dynamic Mode Decomposition.,2017,NeurIPS,Naoya Takeishi; Yoshinobu Kawahara; Takehisa Yairi,https://dblp.org/rec/conf/nips/TakeishiKY17,
neurips_2017_0068,Learning Low-Dimensional Metrics.,2017,NeurIPS,Blake Mason; Lalit K. Jain; Robert D. Nowak,https://dblp.org/rec/conf/nips/MasonJN17,
neurips_2017_0069,Learning a Multi-View Stereo Machine.,2017,NeurIPS,Abhishek Kar; Christian Hne; Jitendra Malik,https://dblp.org/rec/conf/nips/KarHM17,
neurips_2017_0070,Learning to Compose Domain-Specific Transformations for Data Augmentation.,2017,NeurIPS,Alexander J. Ratner; Henry R. Ehrenberg; Zeshan Hussain; Jared Dunnmon; Christopher R,https://dblp.org/rec/conf/nips/RatnerEHDR17,
neurips_2017_0074,Min-Max Propagation.,2017,NeurIPS,Christopher Srinivasa; Inmar E. Givoni; Siamak Ravanbakhsh; Brendan J. Frey,https://dblp.org/rec/conf/nips/SrinivasaGRF17,
neurips_2017_0078,Neural Program Meta-Induction.,2017,NeurIPS,Jacob Devlin; Rudy Bunel; Rishabh Singh; Matthew J. Hausknecht; Pushmeet Kohli,https://dblp.org/rec/conf/nips/DevlinBSHK17,
neurips_2017_0079,Nonlinear random matrix theory for deep learning.,2017,NeurIPS,Jeffrey Pennington; Pratik Worah,https://dblp.org/rec/conf/nips/PenningtonW17,
neurips_2017_0084,Overcoming Catastrophic Forgetting by Incremental Moment Matching.,2017,NeurIPS,Sang-Woo Lee 0001; Jin-Hwa Kim; Jaehyun Jun; Jung-Woo Ha 0001; Byoung-Tak Zhang,https://dblp.org/rec/conf/nips/LeeKJHZ17,
neurips_2017_0085,Parallel Streaming Wasserstein Barycenters.,2017,NeurIPS,Matthew Staib; Sebastian Claici; Justin Solomon 0001; Stefanie Jegelka,https://dblp.org/rec/conf/nips/StaibCSJ17,
neurips_2017_0086,Partial Hard Thresholding: Towards A Principled Analysis of Support Recovery.,2017,NeurIPS,Jie Shen 0005; Ping Li 0001,https://dblp.org/rec/conf/nips/ShenL17,
neurips_2017_0093,SVCCA: Singular Vector Canonical Correlation Analysis for Deep Learning Dynamics and Interpretability.,2017,NeurIPS,Maithra Raghu; Justin Gilmer; Jason Yosinski; Jascha Sohl-Dickstein,https://dblp.org/rec/conf/nips/RaghuGYS17,
neurips_2017_0097,Self-Normalizing Neural Networks.,2017,NeurIPS,Gnter Klambauer; Thomas Unterthiner; Andreas Mayr; Sepp Hochreiter,https://dblp.org/rec/conf/nips/KlambauerUMH17,
neurips_2017_0106,Stochastic Submodular Maximization: The Case of Coverage Functions.,2017,NeurIPS,Mohammad Reza Karimi; Mario Lucic; S. Hamed Hassani; Andreas Krause 0001,https://dblp.org/rec/conf/nips/KarimiLH017,
neurips_2017_0110,Testing and Learning on Distributions with Symmetric Noise Invariance.,2017,NeurIPS,Ho Chung Leon Law; Christopher Yau; Dino Sejdinovic,https://dblp.org/rec/conf/nips/LawYS17,
neurips_2017_0111,The Importance of Communities for Learning to Influence.,2017,NeurIPS,Eric Balkanski; Nicole Immorlica; Yaron Singer,https://dblp.org/rec/conf/nips/BalkanskiIS17,
neurips_2017_0112,The Marginal Value of Adaptive Gradient Methods in Machine Learning.,2017,NeurIPS,Ashia C. Wilson; Rebecca Roelofs; Mitchell Stern; Nati Srebro; Benjamin Recht,https://dblp.org/rec/conf/nips/WilsonRSSR17,
neurips_2017_0113,The Reversible Residual Network: Backpropagation Without Storing Activations.,2017,NeurIPS,Aidan N. Gomez; Mengye Ren; Raquel Urtasun; Roger B. Grosse,https://dblp.org/rec/conf/nips/GomezRUG17,
neurips_2017_0116,Training Deep Networks without Learning Rates Through Coin Betting.,2017,NeurIPS,Francesco Orabona; Tatiana Tommasi,https://dblp.org/rec/conf/nips/OrabonaT17,
neurips_2017_0120,Union of Intersections (UoI) for Interpretable Data Driven Discovery and Prediction.,2017,NeurIPS,Kristofer E. Bouchard; Alejandro F. Bujan; Farbod Roosta-Khorasani; Shashanka Ubaru; Prabhat; Antoine Snijders; Jian-Hua Mao; Edward F. Chang; Michael W. Mahoney; Sharmodeep Bhattacharyya,https://dblp.org/rec/conf/nips/BouchardBRUPSMC17,
neurips_2017_0122,Welfare Guarantees from Data.,2017,NeurIPS,Darrell Hoy; Denis Nekipelov; Vasilis Syrgkanis,https://dblp.org/rec/conf/nips/HoyNS17,
neurips_2017_0124,YASS: Yet Another Spike Sorter.,2017,NeurIPS,Jin Hyung Lee; David E. Carlson; Hooshmand Shokri Razaghi; Weichi Yao; Georges A. Goetz; Espen Hagen; Eleanor Batty; E. J. Chichilnisky; Gaute T. Einevoll; Liam Paninski,https://dblp.org/rec/conf/nips/LeeCRYGHBCEP17,
neurips_2017_0125,Zap Q-Learning.,2017,NeurIPS,Adithya M. Devraj; Sean P. Meyn,https://dblp.org/rec/conf/nips/DevrajM17,
neurips_2018_0005,A Retrieve-and-Edit Framework for Predicting Structured Outputs.,2018,NeurIPS,Tatsunori B. Hashimoto; Kelvin Guu; Yonatan Oren; Percy Liang,https://dblp.org/rec/conf/nips/HashimotoGOL18,
neurips_2018_0018,An intriguing failing of convolutional neural networks and the CoordConv solution.,2018,NeurIPS,Rosanne Liu; Joel Lehman; Piero Molino; Felipe Petroski Such; Eric Frank; Alex Sergeev; Jason Yosinski,https://dblp.org/rec/conf/nips/LiuLMSFSY18,
neurips_2018_0019,Assessing the Scalability of Biologically-Motivated Deep Learning Algorithms and Architectures.,2018,NeurIPS,Sergey Bartunov; Adam Santoro; Blake A. Richards; Luke Marris; Geoffrey E. Hinton; Timothy P. Lillicrap,https://dblp.org/rec/conf/nips/BartunovSRMHL18,
neurips_2018_0034,ChannelNets: Compact and Efficient Convolutional Neural Networks via Channel-Wise Convolutions.,2018,NeurIPS,Hongyang Gao; Zhengyang Wang; Shuiwang Ji,https://dblp.org/rec/conf/nips/GaoWJ18,
neurips_2018_0036,Collaborative Learning for Deep Neural Networks.,2018,NeurIPS,Guocong Song; Wei Chai,https://dblp.org/rec/conf/nips/SongC18,
neurips_2018_0039,Compact Generalized Non-local Network.,2018,NeurIPS,Kaiyu Yue; Ming Sun 0008; Yuchen Yuan; Feng Zhou 0002; Errui Ding; Fuxin Xu,https://dblp.org/rec/conf/nips/YueSYZDX18,
neurips_2018_0044,Contamination Attacks and Mitigation in Multi-Party Machine Learning.,2018,NeurIPS,Jamie Hayes; Olga Ohrimenko,https://dblp.org/rec/conf/nips/HayesO18,
